unit,description,sim correlation
0,dotted,0.031210439279675484
1,dotted,0.04773632436990738
2,hostels,0.04740113765001297
3,kitchen,0.17187553644180298
4,cathedral,0.18134433031082153
5,stripe,0.09356571733951569
6,textile,0.08269433677196503
7,birding,0.0012981574982404709
8,buses,0.12327226251363754
9,grille,-0.006986354012042284
10,nautical,0.05673954635858536
11,juvenile,-0.03166337311267853
12,dotted,0.03209184482693672
13,mesh,0.04179089143872261
14,memorabilia,0.056227389723062515
15,textile,0.04636790230870247
16,upstairs,0.18016473948955536
17,geometric,0.006192376837134361
18,mobility,0.10315880179405212
19,kernels,0.08163782209157944
20,fibers,0.11910904198884964
21,weaving,0.03104577399790287
22,accommodation,-0.00861985981464386
23,blinds,0.09451644867658615
24,grid,0.11619393527507782
25,novelties,0.171467125415802
26,mesh,0.02244289591908455
27,accommodation,0.07310596108436584
28,pillars,0.0884547308087349
29,garrison,-0.03320201486349106
30,maize,-0.017166297882795334
31,female,-0.01682126894593239
32,textile,0.024852991104125977
33,dotted,-0.007013036869466305
34,dotted,0.03473919630050659
35,bookshop,0.11639495193958282
36,warranties,0.08015073090791702
37,bee,0.011604160070419312
38,containers,0.06510262191295624
39,dots,0.010430161841213703
40,veins,0.04707953706383705
41,tapestry,0.024292416870594025
42,textile,0.04678727686405182
43,mating,0.060396816581487656
44,habitat,0.23831810057163239
45,folds,0.1091144010424614
46,classrooms,0.1355666071176529
47,showroom,0.062349505722522736
48,tiles,-0.12341412156820297
49,checker,-0.018199924379587173
50,dotted,0.037446316331624985
51,mesh,-0.01662593148648739
52,buildings,0.22304345667362213
53,geometric,0.007571070455014706
54,dotted,0.0034531611017882824
55,spiral,0.054981622844934464
56,lattice,0.07496538758277893
57,juvenile,-0.006987341679632664
58,dotted,-0.0004820843169
59,lattice,0.09790225327014923
60,lattice,0.0949140191078186
61,grid,0.070844367146492
62,mesh,0.04264027997851372
63,leds,0.3100093901157379
64,kernels,0.0263004582375288
65,baxter,-0.07386375963687897
66,cabinet,0.2560582160949707
67,checker,0.09298472106456757
68,tile,0.010240471921861172
69,patterns,-0.019493157044053078
70,checker,-0.00790029764175415
71,grid,-0.004094954580068588
72,striped,0.067227803170681
73,yellow,0.17349334061145782
74,badge,0.17579656839370728
75,grille,0.03449583053588867
76,dotted,0.02955150231719017
77,dotted,0.056935977190732956
78,connectors,0.0917627364397049
79,leaf,0.06532231718301773
80,checker,-0.036827560514211655
81,habitat,0.16701948642730713
82,checker,-0.03106519766151905
83,dotted,0.04703190550208092
84,dotted,0.07377763837575912
85,cables,0.03761227801442146
86,gull,-0.005140159744769335
87,roofing,0.029777290299534798
88,chess,0.004335223697125912
89,instructors,0.2427259236574173
90,dotted,0.03453994542360306
91,web,0.028203774243593216
92,noir,0.14296284317970276
93,habitat,0.20299381017684937
94,prototypes,0.1641545295715332
95,spots,0.004146335180848837
96,female,0.08684612065553665
97,female,0.01996016874909401
98,waterfall,0.23507727682590485
99,crochet,0.0006448325584642589
100,rug,-0.03962252289056778
101,dotted,0.005568420514464378
102,bldg,0.246871218085289
103,whistler,0.08666644990444183
104,paving,-0.04656677693128586
105,gravel,0.22981998324394226
106,figs,0.04235028475522995
107,blinds,0.032343726605176926
108,knives,0.007083753123879433
109,menu,0.19039060175418854
110,weaving,0.045243583619594574
111,textile,0.024354396387934685
112,dotted,-0.035931140184402466
113,tile,0.021076897159218788
114,dotted,0.133220374584198
115,stripes,-0.009544315747916698
116,female,0.07609064131975174
117,memorials,-0.04101049154996872
118,checker,0.07996591925621033
119,web,-0.010651778429746628
120,habitat,0.11024396866559982
121,mosque,0.16814365983009338
122,facilities,0.10675571113824844
123,dotted,-0.06319428980350494
124,honey,0.08779957890510559
125,horseback,0.22144314646720886
126,grazing,0.2677450180053711
127,kernel,-0.0037306658923625946
128,textile,0.055041298270225525
129,checker,0.022251052781939507
130,lattice,0.011119845323264599
131,arch,0.22259736061096191
132,dotted,0.1322503685951233
133,hostels,0.11403024196624756
134,frameworks,0.02737336978316307
135,dotted,0.06304433196783066
136,female,0.05973734334111214
137,purple,0.26412448287010193
138,zebra,0.04895035922527313
139,spiral,-0.005206488538533449
140,automotive,0.23082053661346436
141,fluffy,0.2751404345035553
142,grid,-0.021484218537807465
143,soup,0.006865178234875202
144,habitat,0.0035485592670738697
145,cabinets,0.2981876730918884
146,blanca,-0.026254601776599884
147,stripe,0.014941730536520481
148,satin,0.10183542966842651
149,clipboard,0.04773090034723282
150,green,0.07947778701782227
151,dots,-0.014841844327747822
152,dots,0.18892598152160645
153,checker,-0.0053576030768454075
154,slashdot,0.10032479465007782
155,bookshop,0.1490091234445572
156,dark,0.26175233721733093
157,aggregate,0.07327139377593994
158,gadgets,0.20765990018844604
159,webs,0.054866399616003036
160,renovated,0.11704772710800171
161,red,0.200092151761055
162,highways,0.21700358390808105
163,condemned,-0.01224054116755724
164,checker,-0.054106492549180984
165,dotted,-0.020501213148236275
166,furnishings,-0.02080288715660572
167,bubbles,0.11517468094825745
168,library,0.13258452713489532
169,curtain,0.15808086097240448
170,checker,0.032782599329948425
171,dotted,0.0400032140314579
172,stripes,-0.0037661860696971416
173,juvenile,0.03718869015574455
174,puzzle,0.08388052135705948
175,wicker,0.008208340965211391
176,juvenile,-0.0441613644361496
177,veins,0.20766302943229675
178,nautical,0.1271226853132248
179,facilities,0.09977909922599792
180,checker,0.03865367919206619
181,dotted,0.0006017085979692638
182,textile,0.20982536673545837
183,green,0.19269287586212158
184,glacier,0.3429429233074188
185,lamp,0.1597018986940384
186,habit,0.0076881591230630875
187,drought,-0.04454966261982918
188,vatican,0.07443127036094666
189,textile,0.09554441273212433
190,dotted,0.04292082414031029
191,cookbooks,0.1153005063533783
192,fruit,0.0388898141682148
193,amarillo,0.1139557808637619
194,grid,0.07708700746297836
195,whirlpool,0.0515872947871685
196,carbohydrate,0.06784778833389282
197,drought,0.11709408462047577
198,grooming,0.09968617558479309
199,corridors,0.19797736406326294
200,instrument,0.03489881008863449
201,textile,0.07483125478029251
202,checker,0.07457806915044785
203,blinds,0.023419952020049095
204,blinds,-0.04129413142800331
205,aa,-0.08306621760129929
206,wildlife,0.037153080105781555
207,shelving,0.35664138197898865
208,rafting,0.14222906529903412
209,dotted,0.17252787947654724
210,stripes,-0.03902410715818405
211,capsules,0.12285085767507553
212,ladders,0.06955653429031372
213,barred,0.08133422583341599
214,dotted,0.016324780881404877
215,measurement,0.0562855526804924
216,textile,0.03492651507258415
217,crossword,0.13987426459789276
218,cages,0.15839339792728424
219,carcinoma,0.01926559768617153
220,linen,-0.12313343584537506
221,connections,0.11294085532426834
222,stripe,0.07019651681184769
223,vending,0.09673787653446198
224,lattice,0.002736902330070734
225,pollen,-0.05037319287657738
226,deterioration,0.0409381166100502
227,dotted,-0.008858365006744862
228,vibrant,0.27284228801727295
229,dotted,-0.010672155767679214
230,conservatory,0.13256117701530457
231,lace,0.0727502629160881
232,containers,-0.0012048935750499368
233,checker,-0.015965264290571213
234,pinkworld,0.19974449276924133
235,green,0.16736188530921936
236,puzzles,-0.06626290082931519
237,textile,0.050434231758117676
238,dotted,0.023249557241797447
239,facilities,0.010195706970989704
240,wholesalers,0.1687285155057907
241,textile,0.02150787226855755
242,female,0.04900800809264183
243,pedigree,0.09749447554349899
244,textile,-0.0012606984237208962
245,dotted,-0.0505409762263298
246,turquoise,0.25447529554367065
247,pattern,-0.03004998154938221
248,zebra,0.08577962964773178
249,texture,0.07547682523727417
250,linen,-0.005022295285016298
251,female,0.03873895853757858
252,membrane,-0.0134933702647686
253,lattice,0.05012998729944229
254,webs,0.013120211660861969
255,textile,0.12333488464355469
