unit,description,sim correlation
0,hoodia,0.017776228487491608
1,lattice,-0.008010352961719036
2,dotted,-0.048060521483421326
3,stripe,-0.007350976578891277
4,stripes,0.018666695803403854
5,snorkeling,0.21371020376682281
6,green,0.29610052704811096
7,stripe,-0.005038526374846697
8,wicker,-0.012534508481621742
9,dotted,-0.06291940808296204
10,illumination,0.23137186467647552
11,segments,0.07297759503126144
12,yellow,-0.04599815234541893
13,facilities,0.06857630610466003
14,garrison,-0.04802503436803818
15,quilts,0.0060126809403300285
16,shelving,0.19626548886299133
17,female,0.0660339966416359
18,quilting,-0.04948166385293007
19,colorful,0.16604630649089813
20,stripes,-0.08114194869995117
21,grille,0.09570802748203278
22,checker,0.06753627210855484
23,dots,-0.02231604792177677
24,lymph,0.05449621006846428
25,dotted,0.016095831990242004
26,tapestry,-0.009861797094345093
27,checker,-0.0028830631636083126
28,checker,0.038340501487255096
29,fruits,0.05668976157903671
30,habitat,0.22528015077114105
31,dots,0.051420602947473526
32,shelving,0.17424027621746063
33,zebra,0.014276779256761074
34,grid,0.01544386800378561
35,purple,0.23011574149131775
36,hostels,0.028776375576853752
37,dots,0.010758336633443832
38,stripe,0.06737308949232101
39,lace,0.00761685473844409
40,chess,0.027596401050686836
41,pattern,-0.0003950305690523237
42,checker,0.03826624155044556
43,worksheet,-0.03625543415546417
44,shelves,0.18421414494514465
45,weaving,0.043655116111040115
46,zebra,0.003134781029075384
47,yellow,-0.022551726549863815
48,outside,0.08651170134544373
49,checker,-0.014641055837273598
50,green,0.16764836013317108
51,grille,0.1113545373082161
52,dotted,-0.04530758410692215
53,vaults,0.010207712650299072
54,dotted,0.004604673944413662
55,ivtools,0.017867840826511383
56,bees,-0.035182394087314606
57,female,0.014555593952536583
58,aa,-0.08632878214120865
59,intake,0.034513264894485474
60,habitat,0.21613886952400208
61,wicker,0.03529626876115799
62,geometric,0.03685281053185463
63,noir,0.11295642703771591
64,segments,0.017344394698739052
65,dotted,0.10353384166955948
66,instruments,0.0807730108499527
67,geometric,0.057483285665512085
68,webs,0.04327499866485596
69,ascii,-0.005139963701367378
70,juvenile,-0.07873865962028503
71,juvenile,-0.03196943178772926
72,dotted,-0.03594374656677246
73,curtains,0.04987512156367302
74,mesh,-0.027262162417173386
75,plaque,0.029571836814284325
76,stripe,0.06669775396585464
77,greed,0.005928447004407644
78,curtains,0.05906171351671219
79,grid,0.03817036375403404
80,rainbow,-0.020382409915328026
81,dotted,0.0028248392045497894
82,blinds,-0.06213618442416191
83,checker,0.07183448225259781
84,dotted,0.0495636984705925
85,navy,0.05397387966513634
86,crossword,0.08168423175811768
87,grid,0.1129525899887085
88,striped,0.01690623164176941
89,orange,0.2110264003276825
90,stripe,0.05287456139922142
91,dots,0.008628576062619686
92,beaded,0.04230528697371483
93,textile,0.035051703453063965
94,textile,-0.014336185529828072
95,dotted,-0.021953655406832695
96,dotted,0.08927877992391586
97,textile,0.04738617315888405
98,dotted,-0.02076582796871662
99,magenta,0.27706852555274963
100,dotted,-0.09618661552667618
101,tiles,0.05852925032377243
102,roofing,-0.028022082522511482
103,textile,0.10153725743293762
104,grid,0.07583595812320709
105,dotted,0.016386263072490692
106,garrison,-0.03312249854207039
107,magenta,0.2053418606519699
108,grid,0.07910135388374329
109,mesh,-0.035705093294382095
110,yellow,-0.060059648007154465
111,fibers,0.07929450273513794
112,surveying,0.027371130883693695
113,wildlife,0.09590107947587967
114,snorkeling,0.21161408722400665
115,stripe,-0.04379104822874069
116,lace,0.015940580517053604
117,checker,0.07932446151971817
118,dotted,0.09242947399616241
119,dotted,-0.07102465629577637
120,lattice,-0.0345737561583519
121,yellow,0.06394654512405396
122,landscapes,0.08907053619623184
123,maize,-0.04465353861451149
124,stripes,-0.01723521202802658
125,dotted,0.03826771304011345
126,tiles,0.06426428258419037
127,lattice,0.040645647794008255
