layer,unit,description,similarity,sim correlation
encoder.layers.encoder_layer_10.mlp[1],0,carisoprodol,0.24472046,0.011153295636177063
encoder.layers.encoder_layer_10.mlp[1],1,whales,0.4951477,0.2197018265724182
encoder.layers.encoder_layer_10.mlp[1],2,banner,0.20977783,-0.057359348982572556
encoder.layers.encoder_layer_10.mlp[1],3,pelican,0.35128784,0.15333350002765656
encoder.layers.encoder_layer_10.mlp[1],4,gown,0.224823,0.1144191324710846
encoder.layers.encoder_layer_10.mlp[1],5,accessory,0.15682983,0.2444157898426056
encoder.layers.encoder_layer_10.mlp[1],6,iss,0.20205688,-0.05738235265016556
encoder.layers.encoder_layer_10.mlp[1],7,furnished,0.19326782,0.04519710689783096
encoder.layers.encoder_layer_10.mlp[1],8,drosophila,0.116760254,0.01931227184832096
encoder.layers.encoder_layer_10.mlp[1],9,ambulance,0.7269592,0.259785532951355
encoder.layers.encoder_layer_10.mlp[1],10,auditorium,0.124694824,-0.021500760689377785
encoder.layers.encoder_layer_10.mlp[1],11,monogram,0.1862793,0.03997784107923508
encoder.layers.encoder_layer_10.mlp[1],12,checker,0.27993774,0.053484536707401276
encoder.layers.encoder_layer_10.mlp[1],13,monastery,0.1362915,0.07138057798147202
encoder.layers.encoder_layer_10.mlp[1],14,appliances,0.18640137,0.1535089761018753
encoder.layers.encoder_layer_10.mlp[1],15,insect,0.43319702,0.1745148003101349
encoder.layers.encoder_layer_10.mlp[1],16,logo,0.16375732,0.028015322983264923
encoder.layers.encoder_layer_10.mlp[1],17,emu,0.16705322,0.09029249101877213
encoder.layers.encoder_layer_10.mlp[1],18,bison,0.26617432,0.14036889374256134
encoder.layers.encoder_layer_10.mlp[1],19,cabinets,0.3440857,0.20423510670661926
encoder.layers.encoder_layer_10.mlp[1],20,ascii,0.115997314,-0.007685388438403606
encoder.layers.encoder_layer_10.mlp[1],21,arch,0.41049194,0.19106975197792053
encoder.layers.encoder_layer_10.mlp[1],22,pedestrian,0.1277771,0.1822226345539093
encoder.layers.encoder_layer_10.mlp[1],23,melanoma,0.21932983,0.0602155365049839
encoder.layers.encoder_layer_10.mlp[1],24,webs,0.34899902,0.03191285580396652
encoder.layers.encoder_layer_10.mlp[1],25,banner,0.19558716,0.013725700788199902
encoder.layers.encoder_layer_10.mlp[1],26,fence,0.29632568,0.012501690536737442
encoder.layers.encoder_layer_10.mlp[1],27,tables,0.4734192,0.10057402402162552
encoder.layers.encoder_layer_10.mlp[1],28,iss,0.24832153,-0.08483968675136566
encoder.layers.encoder_layer_10.mlp[1],29,barn,0.24661255,0.17479731142520905
encoder.layers.encoder_layer_10.mlp[1],30,dotted,0.16644287,0.060893163084983826
encoder.layers.encoder_layer_10.mlp[1],31,eagle,0.6203003,0.21252469718456268
encoder.layers.encoder_layer_10.mlp[1],32,monkeys,0.17895508,0.18713898956775665
encoder.layers.encoder_layer_10.mlp[1],33,carisoprodol,0.22729492,0.03415266424417496
encoder.layers.encoder_layer_10.mlp[1],34,snowmobile,0.38113403,0.16761665046215057
encoder.layers.encoder_layer_10.mlp[1],35,carisoprodol,0.19998169,0.01139931008219719
encoder.layers.encoder_layer_10.mlp[1],36,slots,0.39117432,0.06457570195198059
encoder.layers.encoder_layer_10.mlp[1],37,snorkeling,0.17459106,0.018320849165320396
encoder.layers.encoder_layer_10.mlp[1],38,snow,0.41836548,0.3379164934158325
encoder.layers.encoder_layer_10.mlp[1],39,airfares,0.6652832,0.15453863143920898
encoder.layers.encoder_layer_10.mlp[1],40,dotted,0.27285767,-0.020507527515292168
encoder.layers.encoder_layer_10.mlp[1],41,beer,0.2696228,0.15541212260723114
encoder.layers.encoder_layer_10.mlp[1],42,airlines,0.54122925,0.49579498171806335
encoder.layers.encoder_layer_10.mlp[1],43,bei,0.3980713,0.020336715504527092
encoder.layers.encoder_layer_10.mlp[1],44,ascii,0.15847778,0.027905607596039772
encoder.layers.encoder_layer_10.mlp[1],45,competitiveness,0.10546875,0.04082338139414787
encoder.layers.encoder_layer_10.mlp[1],46,cylinder,0.15499878,0.0553932823240757
encoder.layers.encoder_layer_10.mlp[1],47,polar,0.46133423,0.6488063335418701
encoder.layers.encoder_layer_10.mlp[1],48,plaque,0.81552124,0.23750242590904236
encoder.layers.encoder_layer_10.mlp[1],49,signature,0.15594482,-0.023646017536520958
encoder.layers.encoder_layer_10.mlp[1],50,logo,0.16629028,-0.08120149374008179
encoder.layers.encoder_layer_10.mlp[1],51,juvenile,0.67666626,0.11300858110189438
encoder.layers.encoder_layer_10.mlp[1],52,archery,0.12579346,0.035022277384996414
encoder.layers.encoder_layer_10.mlp[1],53,maroon,0.21502686,-0.014053105376660824
encoder.layers.encoder_layer_10.mlp[1],54,snorkeling,0.49414062,0.26742738485336304
encoder.layers.encoder_layer_10.mlp[1],55,homepages,0.20010376,0.06896504014730453
encoder.layers.encoder_layer_10.mlp[1],56,skiing,0.2043457,0.11523495614528656
encoder.layers.encoder_layer_10.mlp[1],57,airborne,0.47268677,0.266177237033844
encoder.layers.encoder_layer_10.mlp[1],58,fungi,0.7484131,0.30501797795295715
encoder.layers.encoder_layer_10.mlp[1],59,sailing,0.3569641,0.0992182120680809
encoder.layers.encoder_layer_10.mlp[1],60,buses,0.68203735,0.2444240301847458
encoder.layers.encoder_layer_10.mlp[1],61,spiral,0.46728516,0.19975575804710388
encoder.layers.encoder_layer_10.mlp[1],62,banner,0.1951294,-0.012183883227407932
encoder.layers.encoder_layer_10.mlp[1],63,projector,0.12710571,0.05648714676499367
encoder.layers.encoder_layer_10.mlp[1],64,rot,0.16833496,-0.0033469817135483027
encoder.layers.encoder_layer_10.mlp[1],65,logo,0.14230347,-0.093504898250103
encoder.layers.encoder_layer_10.mlp[1],66,crochet,0.30361938,0.09109995514154434
encoder.layers.encoder_layer_10.mlp[1],67,ferries,0.17373657,0.08308948576450348
encoder.layers.encoder_layer_10.mlp[1],68,pizza,0.57440186,0.1923343390226364
encoder.layers.encoder_layer_10.mlp[1],69,puppy,0.3170166,0.29854458570480347
encoder.layers.encoder_layer_10.mlp[1],70,ascii,0.13623047,-0.0361955463886261
encoder.layers.encoder_layer_10.mlp[1],71,quartz,0.19805908,-0.08345185965299606
encoder.layers.encoder_layer_10.mlp[1],72,hare,0.36956787,0.12132877856492996
encoder.layers.encoder_layer_10.mlp[1],73,cat,0.3857727,0.10977479070425034
encoder.layers.encoder_layer_10.mlp[1],74,keyboard,0.42471313,0.154482901096344
encoder.layers.encoder_layer_10.mlp[1],75,dishes,0.2892151,0.06047875061631203
encoder.layers.encoder_layer_10.mlp[1],76,vending,0.3401184,0.14378833770751953
encoder.layers.encoder_layer_10.mlp[1],77,botswana,0.53378296,0.14491453766822815
encoder.layers.encoder_layer_10.mlp[1],78,pocketpc,0.09274292,0.0179937481880188
encoder.layers.encoder_layer_10.mlp[1],79,backgammon,0.27264404,0.04207007586956024
encoder.layers.encoder_layer_10.mlp[1],80,birding,0.122528076,0.03793582692742348
encoder.layers.encoder_layer_10.mlp[1],81,participant,0.17181396,-0.010468527674674988
encoder.layers.encoder_layer_10.mlp[1],82,bottles,0.12155151,0.10420520603656769
encoder.layers.encoder_layer_10.mlp[1],83,sunglasses,0.2815857,0.2009127289056778
encoder.layers.encoder_layer_10.mlp[1],84,bilder,0.078704834,-0.0637732669711113
encoder.layers.encoder_layer_10.mlp[1],85,handful,0.1381836,0.1427627056837082
encoder.layers.encoder_layer_10.mlp[1],86,carisoprodol,0.15768433,0.005052023101598024
encoder.layers.encoder_layer_10.mlp[1],87,corn,0.16314697,0.03769044950604439
encoder.layers.encoder_layer_10.mlp[1],88,automotive,0.4675598,0.1768481433391571
encoder.layers.encoder_layer_10.mlp[1],89,equipped,0.08169556,0.08247124403715134
encoder.layers.encoder_layer_10.mlp[1],90,pocketpc,0.49624634,0.06699016690254211
encoder.layers.encoder_layer_10.mlp[1],91,sofas,0.51104736,0.25021660327911377
encoder.layers.encoder_layer_10.mlp[1],92,lens,0.22143555,0.021040547639131546
encoder.layers.encoder_layer_10.mlp[1],93,iss,0.2654419,-0.023867612704634666
encoder.layers.encoder_layer_10.mlp[1],94,grille,0.58065796,0.09481039643287659
