unit,description,sim correlation
0,hand,-0.016285615041851997
1,pane,0.0027091915253549814
2,"polka, dotted",0.03167197108268738
3,striped,-0.011568072251975536
4,banded,-0.08056727796792984
5,"polka, dotted",0.04010031744837761
6,plant,0.2863010764122009
7,lined,-0.0762007087469101
8,back pillow,-0.031094573438167572
9,"polka, dotted",0.03508242964744568
10,black color,0.04763374477624893
11,chequered,-0.055145442485809326
12,"polka, dotted",-0.008747914806008339
13,top,0.00720973638817668
14,waffled,0.01812881790101528
15,tree,0.07788120955228806
16,book,0.07509013265371323
17,shade,-0.06680662930011749
18,wheel,0.03910519927740097
19,red color,0.14753912389278412
20,chequered,-0.07223770767450333
21,chequered,-0.038449350744485855
22,lid,0.10834040492773056
23,dotted,-0.0592222660779953
24,ceiling,0.07802710682153702
25,light,-0.07526244223117828
26,skyscraper,0.006217281334102154
27,chequered,0.0793265774846077
28,chequered,-0.06374865025281906
29,ball pit,0.09197653830051422
30,rim,-0.05449795722961426
31,perforated,-0.10214300453662872
32,windowpane,0.13778488337993622
33,striped,-0.012570511549711227
34,pole,0.02000506781041622
35,purple color,0.1889612227678299
36,wood,-0.03651639074087143
37,dotted,-0.014848544262349606
38,windows,0.05174994468688965
39,rim,-0.021371161565184593
40,laminate,0.08813352882862091
41,zigzagged,-0.081232950091362
42,chequered,-0.10639163851737976
43,light,-0.04102752357721329
44,shade,-0.12998178601264954
45,zigzagged,0.029133904725313187
46,chequered,-0.03296921029686928
47,purple color,0.045650120824575424
48,railing,0.07256512343883514
49,chequered,-0.04263494163751602
50,grass,0.19479729235172272
51,blue color,-0.04518476501107216
52,hair,0.004798332694917917
53,painting,0.014531002379953861
54,eye,-0.06265491247177124
55,white color,0.12773030996322632
56,honeycombed,-0.025257058441638947
57,waffled,0.05642922967672348
58,blue color,-0.01999688148498535
59,honeycombed,0.010806894861161709
60,grass,0.17206647992134094
61,top,0.0591568797826767
62,zigzagged,-0.09885995835065842
63,chequered,0.029234597459435463
64,ceiling,0.08885496854782104
65,perforated,0.015415682457387447
66,chequered,0.017750810831785202
67,zigzagged,-0.18252675235271454
68,cobwebbed,-0.07695404440164566
69,wheel,0.08931909501552582
70,paisley,0.05587007850408554
71,waffled,-0.0042083291336894035
72,floor,0.041460759937763214
73,frilly,0.10872716456651688
74,ball pit,0.11547201871871948
75,rim,-0.01518232375383377
76,striped,0.06102944165468216
77,floor,0.013874419964849949
78,cabinet,0.08287467807531357
79,perforated,-0.012685878202319145
80,plant,0.1382814347743988
81,light,0.04394538328051567
82,nose,0.0980188250541687
83,zigzagged,-0.20595021545886993
84,sky,0.21462619304656982
85,chequered,-0.020861642435193062
86,chequered,-0.012729976326227188
87,grid,0.1129525899887085
88,pillar,0.015003060922026634
89,orange color,0.1841074377298355
90,chequered,-0.0603022538125515
91,dotted,-0.02643813006579876
92,blue color,-0.024393178522586823
93,frame,-0.005672639235854149
94,eye,-0.005582028068602085
95,frame,0.02610861323773861
96,perforated,0.028444766998291016
97,painting,0.05054431036114693
98,eye,0.011601022444665432
99,red color,0.2551833391189575
100,hair,-0.013126209378242493
101,frame,0.0448758564889431
102,painting,0.021364064887166023
103,rim,0.06395051628351212
104,grid,0.07583595812320709
105,"polka, dotted",0.03338618576526642
106,red color,0.1340741515159607
107,dotted,0.062052927911281586
108,chequered,-0.018075305968523026
109,chequered,-0.022370480000972748
110,waffled,0.1030183881521225
111,skin,0.13826987147331238
112,tree,0.3310185670852661
113,green color,0.09456074982881546
114,blue color,0.1752622425556183
115,chequered,-0.0002451190957799554
116,lacelike,0.05212349444627762
117,chequered,-0.036568041890859604
118,pole,0.06192424148321152
119,"polka, dotted",-0.01932975836098194
120,meshed,-0.1147235706448555
121,yellow color,0.09403952956199646
122,chequered,-0.03839961066842079
123,shade,-0.08565211296081543
124,zigzagged,-0.0008291702251881361
125,perforated,0.058842990547418594
126,painting,0.049736734479665756
127,cobwebbed,-0.011358377523720264
