layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,weight5,concept5,weight6,concept6,weight7,concept7,weight8,concept8,weight9,concept9,bias,sim correlation
layer1,0,0.0555160149440831,0.053063475,fishpond,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3501156568527221,0.08754115551710129
layer1,1,0.1291204641142764,0.06309302,swamp,0.061775032,formal garden,0.054039188,"arena, performance",0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.4421786069869995,0.12786875665187836
layer1,2,0.2234582659667587,0.1290052,ball pit,0.108842544,"florist shop, indoor",0.08558634,kindergarden classroom,0.06622082,fabric store,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3799935281276703,0.16975103318691254
layer1,3,0.1339890731786805,0.09771198,"forest, broadleaf",0.083416805,tree house,0.08187271,rainforest,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.28633913397789,0.1814703345298767
layer1,4,0.1316314598110739,0.05419077,"basketball court, indoor",0.05115709,martial arts gym,0.04334318,office cubicles,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3693110644817352,0.15205511450767517
layer1,5,0.1394432975662678,0.23561117,bamboo forest,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3227047026157379,0.09646237641572952
layer1,6,0.1482514529068851,0.15483038,landfill,0.09643995,rainforest,0.09335339,fishpond,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.6433394551277161,0.15184077620506287
layer1,7,0.1293528530953622,0.08222386,throne room,0.060605824,"bazaar, indoor",0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3688405454158783,0.1303328424692154
layer1,8,0.1991997702443601,0.17850646,candy store,0.14171264,gift shop,0.13834876,fabric store,0.13166188,throne room,0.12206255,delicatessen,0.0,0,0,0,0,0,0,0,0,0,0.1944575607776641,0.205230712890625
layer1,9,0.1716600858239396,0.19904977,toyshop,0.18228228,ball pit,0.16366568,amusement arcade,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.2217111885547638,0.22202043235301971
layer1,10,0.1142343676610346,0.0626257,japanese garden,0.05540057,landfill,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.7214641571044922,0.1784094125032425
layer1,11,0.1426203567331966,0.072503924,pizzeria,0.058643077,"field, cultivated",0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3469712436199188,0.1131444126367569
layer1,12,0.1491547218616067,0.059441507,rice paddy,0.057010908,pasture,0.044618003,topiary garden,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3485593795776367,0.19820426404476166
layer1,13,0.1233316625061777,0.086091906,boxing ring,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.2861806750297546,0.09503398835659027
layer1,14,0.1718147998443762,0.19167735,ball pit,0.12600125,"florist shop, indoor",0.10460408,amusement arcade,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.1879951506853103,0.13591621816158295
layer1,15,0.0891297940927223,0.07532376,bamboo forest,-0.044901814,alcove,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3591414093971252,0.13507959246635437
layer1,16,0.1725828486979051,0.14448859,boxing ring,0.1420059,orchestra pit,0.14003135,discotheque,0.1398783,home theater,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.1854273676872253,0.19136501848697662
layer1,17,0.2113270763887569,0.2847649,orchestra pit,0.18984127,bar,0.18598594,"arena, performance",0.17666957,boxing ring,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.459597498178482,0.193070650100708
layer1,18,0.0654179306266739,0.0536928,"general store, indoor",0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.226005882024765,0.10713362693786621
layer1,19,0.1281026915816395,0.07520343,discotheque,0.066325106,orchestra pit,0.06478728,"pub, indoor",0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.4631281793117523,0.10146868973970413
layer1,20,0.0590354738038432,0.06698694,"bazaar, outdoor",0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.4523204565048218,0.10608793795108795
layer1,21,0.1128122687677035,0.058767546,discotheque,0.04782563,"pub, indoor",0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3315050899982452,0.09755780547857285
layer1,22,0.2875885013214535,0.2939943,"field, wild",0.26643762,soccer field,0.23696576,botanical garden,0.21534844,rainforest,0.2135981,fishpond,0.15411788,baseball field,0,0,0,0,0,0,0,0,0.1882976442575454,0.3755403161048889
layer1,23,0.2444400208490023,0.32703793,"underwater, ocean deep",0.26752672,"swimming pool, outdoor",0.14857386,aquarium,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.2392554283142089,0.1991480588912964
layer1,24,0.1282806300496888,0.120837085,bamboo forest,0.10226165,jail cell,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3155253529548645,0.11443547904491425
layer1,25,0.0862689865001192,0.11358934,"apartment building, outdoor",0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.582561731338501,0.11717581748962402
layer1,26,0.1200671381976703,0.05544689,wave,0.054370344,"parking garage, indoor",0.05070151,beach,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.4742544591426849,0.13874340057373047
layer1,27,0.1379753548656272,0.049224544,pantry,0.039715353,kindergarden classroom,-0.040303834,aquarium,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3676595985889435,0.17153280973434448
layer1,28,0.1046337742263383,0.06785851,ball pit,0.06078259,"field, cultivated",0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5057060122489929,0.06453755497932434
layer1,29,0.1294134978107186,0.060408585,"stage, indoor",0.05105105,discotheque,0.040292017,aquarium,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.4398070275783539,0.12100374698638916
layer1,30,0.1171358663427009,0.18768662,tree house,0.18057318,bamboo forest,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.4514038264751434,0.15231560170650482
