layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,weight5,concept5,weight6,concept6,weight7,concept7,weight8,concept8,weight9,concept9,bias,sim correlation
encoder.layers.encoder_layer_10.mlp[1],0,0.2553709625670268,0.010619391,vertebrate,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0567957907915115,0.10989109426736832
encoder.layers.encoder_layer_10.mlp[1],1,0.1512359729135119,0.061145704,whale,0.010437546,dish,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0801828876137733,0.21595962345600128
encoder.layers.encoder_layer_10.mlp[1],2,0.3955405768994574,0.0126452185,food,0.012317497,vertebrate,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.055709134787321,0.16524577140808105
encoder.layers.encoder_layer_10.mlp[1],3,0.5258464879600965,0.016120844,vertebrate,0.01598515,bird,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1056549474596977,0.390666127204895
encoder.layers.encoder_layer_10.mlp[1],4,0.1585885168259363,0.0072730947,consumer goods,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1026847064495086,-0.005003766622394323
encoder.layers.encoder_layer_10.mlp[1],5,0.2819454718676857,0.009465824,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1237257793545723,0.133259579539299
encoder.layers.encoder_layer_10.mlp[1],6,0.3817010828866974,0.012137167,bird,0.0059490916,vertebrate,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1047238335013389,0.3280051648616791
encoder.layers.encoder_layer_10.mlp[1],7,0.1965792927451521,0.013259956,big cat,0.005890928,reptile,0.0050784657,instrumentality,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.104633554816246,0.0768827497959137
encoder.layers.encoder_layer_10.mlp[1],8,0.4334716262406968,0.01384197,organism,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0865840390324592,0.19207754731178284
encoder.layers.encoder_layer_10.mlp[1],9,0.2700598808312723,0.079777844,ambulance,0.018549684,motor vehicle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1193946823477745,0.28864529728889465
encoder.layers.encoder_layer_10.mlp[1],10,0.242441048466752,0.041932266,window screen,0.01664898,craft,0.006394706,bird,0.004171657,organism,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1095765903592109,0.11173319816589355
encoder.layers.encoder_layer_10.mlp[1],11,0.2741184995367137,0.009369653,placental,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0992095693945884,-0.009092191234230995
encoder.layers.encoder_layer_10.mlp[1],12,0.2117931735866458,0.013115637,working dog,0.0060238433,artifact,0.004511639,device,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1125293970108032,0.06137895956635475
encoder.layers.encoder_layer_10.mlp[1],13,0.3609880709349989,0.024232991,bird,0.015057328,conveyance,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0897702276706695,0.2622896134853363
encoder.layers.encoder_layer_10.mlp[1],14,0.388606478953112,0.010942607,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1252254396677017,0.1369212120771408
encoder.layers.encoder_layer_10.mlp[1],15,0.2859273479117071,0.05494072,leafhopper,0.015086494,invertebrate,0.011732003,domestic animal,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0920015648007392,0.20929120481014252
encoder.layers.encoder_layer_10.mlp[1],16,0.1747160788174148,0.008545283,object,0.007849629,bird,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0942208170890808,0.0787561684846878
encoder.layers.encoder_layer_10.mlp[1],17,0.2730798961631847,0.0116101885,aquatic bird,0.008310202,dog,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1061206609010696,0.26406168937683105
encoder.layers.encoder_layer_10.mlp[1],18,0.4050397712009667,0.017864462,bovid,0.012293111,organism,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0761851370334625,0.29373985528945923
encoder.layers.encoder_layer_10.mlp[1],19,0.2821036488208615,0.036822084,photocopier,0.029437747,shoji screen / room divider,0.01342175,home appliance,0.011625372,electronic equipment,0.010978614,furnishing,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1098527908325195,0.20159520208835602
encoder.layers.encoder_layer_10.mlp[1],20,0.4156178804551794,0.010588886,organism,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.074053019285202,0.12270983308553696
encoder.layers.encoder_layer_10.mlp[1],21,0.3881424713189803,0.078249894,triumphal arch,0.016550612,aquatic bird,0.008983798,conveyance,0.0064226785,vertebrate,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1037614345550537,0.23843230307102203
encoder.layers.encoder_layer_10.mlp[1],22,0.4632797086276303,0.016794888,wheeled vehicle,0.016456138,artifact,0.01034031,dog,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1131800338625907,0.11431893706321716
encoder.layers.encoder_layer_10.mlp[1],23,0.1589559112691791,0.044234548,cloth covering,0.017623253,clothing,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0973067879676818,0.09118721634149551
encoder.layers.encoder_layer_10.mlp[1],24,0.1977017500968148,0.32814673,rock beauty fish,0.12633957,fungus,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.04830988869071,0.21380247175693512
encoder.layers.encoder_layer_10.mlp[1],25,0.2849662916200429,0.009263974,canine,0.006166108,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0666776150465011,0.1773119568824768
encoder.layers.encoder_layer_10.mlp[1],26,0.1563906031734523,0.094140954,picket fence,0.005292564,bird,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.104289598762989,0.06555106490850449
encoder.layers.encoder_layer_10.mlp[1],27,0.3050946210542293,0.015752345,carnivore,0.013298552,furniture,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0829899758100509,0.15989960730075836
encoder.layers.encoder_layer_10.mlp[1],28,0.2427413967434083,0.015122796,fungus,0.008052584,mammal,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0801654756069183,0.20240114629268646
encoder.layers.encoder_layer_10.mlp[1],29,0.3209125677156578,0.0636692,barn,0.010093701,organism,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.117985613644123,0.17372535169124603
encoder.layers.encoder_layer_10.mlp[1],30,0.1791863525682199,0.023134574,fence,0.009289047,covering,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1068246960639953,0.050436489284038544
encoder.layers.encoder_layer_10.mlp[1],31,0.4669172352052415,0.047844324,bald eagle,0.022228917,bird,0.009576398,placental,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1051719933748245,0.33629754185676575
encoder.layers.encoder_layer_10.mlp[1],32,0.3361263824679862,0.018728446,monkey,0.0074118148,vertebrate,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.090093620121479,0.24157403409481049
encoder.layers.encoder_layer_10.mlp[1],33,0.2654946023504175,0.008230654,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1119286492466926,0.10568547248840332
encoder.layers.encoder_layer_10.mlp[1],34,0.2118946611220455,0.036079854,great grey owl,0.032278173,grouse,0.0056280964,canine,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1198720633983612,0.14810146391391754
encoder.layers.encoder_layer_10.mlp[1],35,0.3170066626743021,0.002792806,vertebrate,0.0025618572,carnivore,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0808887705206871,0.11009643226861954
encoder.layers.encoder_layer_10.mlp[1],36,0.1976593571213385,0.041588742,slot machine,0.008239294,clothing,0.004464161,carnivore,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0726287961006164,0.0601523332297802
encoder.layers.encoder_layer_10.mlp[1],37,0.2136440904789382,0.0074576223,commodity,0.0032045604,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1235875189304351,-0.011309992522001266
encoder.layers.encoder_layer_10.mlp[1],38,0.2529235958146142,0.013575659,dog,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.10110455006361,0.24120701849460602
encoder.layers.encoder_layer_10.mlp[1],39,0.4883692160703138,0.07104148,airliner,0.021302596,craft,0.013841907,vertebrate,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0990179553627967,0.1949969083070755
encoder.layers.encoder_layer_10.mlp[1],40,0.3945421346061243,0.010106779,vertebrate,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0933468788862228,0.16790758073329926
encoder.layers.encoder_layer_10.mlp[1],41,0.1845050830388069,0.010777512,dish,0.010396672,aquatic bird,0.005776701,carnivore,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0925686508417129,0.10615386813879013
encoder.layers.encoder_layer_10.mlp[1],42,0.704096116397539,0.48807323,heavier-than-air craft,0.42305598,airplane wing,0.3961186,missile,0.060179964,craft,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0987353101372718,0.4768529236316681
encoder.layers.encoder_layer_10.mlp[1],43,0.6665606191472204,0.49615175,koala,0.30732337,lemur,0.2937938,great grey owl,0.2782277,procyonid,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1026170998811721,0.5722110271453857
encoder.layers.encoder_layer_10.mlp[1],44,0.1617729673191339,0.008788108,sporting dog,0.007206103,arthropod,0.0035959717,instrumentality,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0939492732286453,0.1028374582529068
encoder.layers.encoder_layer_10.mlp[1],45,0.1853465194566471,0.008125584,dog,0.0030729587,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1211810410022735,0.1021745502948761
encoder.layers.encoder_layer_10.mlp[1],46,0.1460230515646795,0.004421592,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1224832609295845,0.04154854640364647
encoder.layers.encoder_layer_10.mlp[1],47,0.6452997162692082,0.6031201,Alaskan tundra wolf,0.46863037,polar bear,0.40230256,Samoyed,0.047082722,carnivore,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1126744151115417,0.7173781394958496
encoder.layers.encoder_layer_10.mlp[1],48,0.2186729214089838,0.084497906,brass memorial plaque,0.0484495,manhole cover,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0919030159711837,0.2195933759212494
encoder.layers.encoder_layer_10.mlp[1],49,0.4705102888283777,0.016144708,animal,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0648694038391113,0.2985512316226959
encoder.layers.encoder_layer_10.mlp[1],50,0.3079005782333932,0.005933847,animal,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0802591145038604,0.18665720522403717
encoder.layers.encoder_layer_10.mlp[1],51,0.4762954673638288,0.025362065,shorebird,0.014045553,bird,0.0074665206,animal,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0877493321895599,0.3777863085269928
encoder.layers.encoder_layer_10.mlp[1],52,0.1801945890239424,0.004734365,instrumentality,0.004459786,carnivore,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1144080534577369,0.010726094245910645
encoder.layers.encoder_layer_10.mlp[1],53,0.2702067587320536,0.0077575394,mammal,0.0065783877,structure,0.005165066,vehicle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0838788375258445,0.14783716201782227
encoder.layers.encoder_layer_10.mlp[1],54,0.4024275007993173,0.042854406,spiny-finned fish,0.011614525,organism,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0978951305150985,0.2325187623500824
encoder.layers.encoder_layer_10.mlp[1],55,0.1531075964359513,0.049190022,website,0.0051877047,vertebrate,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0905468240380287,0.0930049940943718
encoder.layers.encoder_layer_10.mlp[1],56,0.264612983597578,0.017280752,geological formation,0.0064844307,conveyance,0.0056839227,structure,0.005235944,vertebrate,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0711832046508789,0.04150279983878136
encoder.layers.encoder_layer_10.mlp[1],57,0.5896162126511629,1.0464456,parachute,0.67869484,heavier-than-air craft,0.5176103,kite (bird of prey),0.48295733,airplane wing,0.09447665,bird,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0841095522046089,0.383452832698822
encoder.layers.encoder_layer_10.mlp[1],58,0.3742000076065258,0.04727462,fungus,0.005976564,organism,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0981828346848487,0.3140949606895447
encoder.layers.encoder_layer_10.mlp[1],59,0.4300973898935366,0.024233121,geological formation,0.016745733,craft,0.014859123,vertebrate,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0773015096783638,0.12912830710411072
encoder.layers.encoder_layer_10.mlp[1],60,0.347566877512596,0.04533918,bus,0.017770324,self-propelled vehicle,0.008400549,working dog,0.006262758,structure,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1150174513459205,0.295945942401886
encoder.layers.encoder_layer_10.mlp[1],61,0.191479246109814,0.054308124,spiral or coil,0.011581433,geological formation,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1078628227114677,0.1576559990644455
encoder.layers.encoder_layer_10.mlp[1],62,0.2739662624235521,0.004068256,structure,0.0031740665,organism,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0538991279900074,0.11428092420101166
encoder.layers.encoder_layer_10.mlp[1],63,0.1898689381140042,0.011418052,furniture,0.0056868647,dog,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.1050294935703277,0.15053139626979828
encoder.layers.encoder_layer_10.mlp[1],64,0.3668976380400532,0.041549437,animal,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0316944494843483,0.25072938203811646
encoder.layers.encoder_layer_10.mlp[1],65,0.509653351443703,0.0031522294,organism,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0088504860177636,0.1386561095714569
encoder.layers.encoder_layer_10.mlp[1],66,0.3384714633816802,0.014034716,carnivore,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0892939269542694,0.13480812311172485
encoder.layers.encoder_layer_10.mlp[1],67,0.4906836633638475,0.019493697,craft,0.011101964,vertebrate,0.0070675258,carnivore,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,-0.0732809007167816,0.09794900566339493
