layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,weight5,concept5,weight6,concept6,weight7,concept7,weight8,concept8,weight9,concept9,bias,sim correlation
layer3,0,0.1129653364721011,0.06590367,"field, wild",0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.1371870338916778,0.05138702318072319
layer3,1,0.258506666248099,0.13145506,laundromat,0.042764746,bank vault,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0463540107011795,0.12699922919273376
layer3,2,0.2276933309271035,0.101360835,"apartment building, outdoor",0.082357556,embassy,0.060059723,mansion,0.051982366,"parking garage, outdoor",0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0555852055549621,0.28617745637893677
layer3,3,0.110188136349012,0.061843805,restaurant kitchen,0.05885856,delicatessen,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0912992730736732,0.1347251832485199
layer3,4,0.1215576952566341,0.09234843,"mosque, outdoor",0.07423886,courthouse,0.06328556,"general store, indoor",0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.1018302589654922,0.15556885302066803
layer3,5,0.1002329522595952,0.091694936,car interior,0.061325908,berth,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.1980603784322738,0.054223526269197464
layer3,6,0.0798242594116115,0.07558821,nursing home,0.067687176,alcove,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.1773870438337326,0.12307827919721603
layer3,7,0.0576108725802081,0.049459413,fishpond,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0755228400230407,-0.021510407328605652
layer3,8,0.1208223350440296,0.058307465,"bus station, indoor",0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0584537796676158,0.024654872715473175
layer3,9,0.1370640684242074,0.07032014,picnic area,0.04763484,pavilion,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0500908307731151,0.10952883213758469
layer3,10,0.1883117732374331,0.19947949,ski slope,0.19849081,ski resort,0.110644996,igloo,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.1531902402639389,0.16200615465641022
layer3,11,0.2292619322971454,0.13443412,vegetable garden,0.1274091,roof garden,0.11384435,"forest, broadleaf",0.09248012,tree house,0.072340496,fishpond,0.0,0,0.0,0,0,0,0,0,0,0,0.1064259856939315,0.33834701776504517
layer3,12,0.1963190763545361,0.11088654,legislative chamber,0.09794658,kindergarden classroom,0.086730585,"basketball court, indoor",0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.098596878349781,0.18511880934238434
layer3,13,0.1077811593624824,0.066812955,catacomb,0.057205785,"underwater, ocean deep",0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.1326765120029449,0.09742801636457443
layer3,14,0.1010132995689513,0.042479068,airfield,0.034928698,heliport,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.087823286652565,0.0708007961511612
layer3,15,0.1352081988455338,0.09986639,"swimming pool, indoor",0.09342107,"swimming pool, outdoor",0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0945880487561225,0.13282571732997894
layer3,16,0.1546180114382767,0.05189895,fire escape,0.04164079,"inn, outdoor",0.037831977,"apartment building, outdoor",0.0358794,embassy,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.1020962297916412,0.22791574895381927
layer3,17,0.1911824733517076,0.06202495,"synagogue, outdoor",0.05777951,"mosque, outdoor",0.057739094,"church, outdoor",0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0539161898195743,0.18417981266975403
layer3,18,0.2092202597794547,0.14541052,baseball field,0.13431638,football field,0.12544024,beach,0.09289611,pier,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.123648315668106,0.26598846912384033
layer3,19,0.2292777713327327,0.17133346,pizzeria,0.15118118,delicatessen,0.15098245,sauna,0.0920178,gift shop,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.1260221302509308,0.1733343005180359
layer3,20,0.2827093338319428,0.1102636,supermarket,0.09488432,bookstore,0.08730269,"bakery, shop",0.08604048,delicatessen,0.06284463,pantry,0.0,0,0.0,0,0,0,0,0,0,0,0.0676389560103416,0.31457993388175964
layer3,21,0.2193422270585417,0.1924417,bamboo forest,0.15192915,corn field,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.1815817207098007,0.18543916940689087
layer3,22,0.0972330548223405,0.041010577,arcade,0.03977258,corridor,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.1191954985260963,0.14654557406902313
layer3,23,0.1264837147318303,0.07105911,bamboo forest,0.06567595,orchestra pit,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.1271336376667022,0.06487903743982315
layer3,24,0.1974433899335346,0.11939681,"apartment building, outdoor",0.10487147,"parking garage, outdoor",0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.162281259894371,0.24294862151145935
layer3,25,0.1649397561040471,0.07175236,toyshop,0.05013619,"market, outdoor",0.047247343,playroom,0.04574829,"bazaar, indoor",0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0624287873506546,0.23386453092098236
layer3,26,0.2019791107029781,0.16898662,"underwater, ocean deep",0.14825135,ball pit,0.09347276,"florist shop, indoor",0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.2174527198076248,0.09581748396158218
