layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,weight5,concept5,weight6,concept6,weight7,concept7,weight8,concept8,weight9,concept9,bias,sim correlation
layer4,0,0.439667075,2.8626225,reception,2.7452083,cuisine,2.0878546,counter,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.342228264,0.41818588972091675
layer4,1,0.547859066,5.801628,kitsch,5.3169165,shop,2.91628,market,2.7999578,shelves,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.368028104,0.5543848276138306
layer4,2,0.498503962,5.1927276,sandbar,4.8349423,swimming,3.88858,lake,3.653195,pizza,2.5132773,estuary,0.0,0,0.0,0,0,0,0,0,0,0,0.408191592,0.5145341157913208
layer4,3,0.43656366,4.4289684,auditorium,3.9821713,home theater,1.7248632,stage,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.414047331,0.4174625277519226
layer4,4,0.44847479,4.028565,nursing,3.234702,hall,3.0091782,courthouse,2.4973507,colonial,2.2609355,dining room,0.0,0,0.0,0,0,0,0,0,0,0,0.439204574,0.42356076836586
layer4,5,0.456687151,3.2862186,plastic,3.2789512,messy,2.5218322,shelves,1.719217,market,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.336293966,0.4577920734882355
layer4,6,0.407462568,2.775442,monument,2.736924,volcano,2.6632633,pizza,2.2337306,tabernacle,2.1096926,island,0.0,0,0.0,0,0,0,0,0,0,0,0.417387515,0.34943142533302307
layer4,7,0.491048387,3.9274669,vineyard(scene),2.7882628,orchard,2.6326964,corn field,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.389940828,0.47868120670318604
layer4,8,0.519230052,4.7560267,pottedplant,4.4993606,cultivar,3.3027651,greenhouse,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.452487558,0.49631020426750183
layer4,9,0.441794677,5.586885,toy,5.2010508,greens,4.516836,snack,3.5000138,angiosperm,2.768137,lawn,2.2665951,ball pit,0.0,0,0,0,0,0,0,0,0.399403125,0.4279335141181946
layer4,10,0.478609292,4.3004723,altitude,3.4563863,meteorology,2.5296679,field,2.4051316,passing,1.6798917,desertand,0.0,0,0.0,0,0,0,0,0,0,0,0.378220409,0.4688006341457367
layer4,11,0.539720406,7.7514024,group,4.6837635,inauguration,4.3996897,guard,3.5671508,vendor,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.319831967,0.49500590562820435
layer4,12,0.436182095,3.5260623,stained,3.5031118,rainforest,3.1477814,pizza,2.6509674,grotto,2.4752424,antique,2.3071518,tree house,0.0,0,0,0,0,0,0,0,0.375919878,0.3687364459037781
layer4,13,0.440830321,4.2987747,paddle,4.060177,grotto,3.9090784,island,3.5270252,temple,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.420271218,0.3994579017162323
layer4,14,0.442380714,4.756753,gelding,3.8890266,fight,3.8479748,corral,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.501788139,0.4193383753299713
layer4,15,0.469755773,6.793867,operating room,5.018044,housework,4.2673674,bed,3.0441756,stereo,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.411535472,0.45984259247779846
layer4,16,0.488963881,7.4082994,fighter,5.215322,"arena, performance",4.307297,performance,2.6209111,"apse, indoor",0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.437727511,0.4222419261932373
layer4,17,0.505925062,4.6146154,performance,3.4685805,auditorium,3.4362314,lawn,3.3119462,conference room,3.222604,congressperson,0.0,0,0.0,0,0,0,0,0,0,0,0.471161097,0.44797223806381226
layer4,18,0.467791398,5.586943,motorcar,3.7604792,hiking,3.678447,snowfield,3.2239563,badlands,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.501784623,0.4278341829776764
layer4,19,0.438880866,7.183744,crust,5.8834186,pastry,5.5465245,beancurd,3.6678166,meat,3.0714312,islet,0.0,0,0.0,0,0,0,0,0,0,0,0.362701118,0.336988627910614
layer4,20,0.373447616,3.3268878,motel,2.8606389,swimming pool,1.807659,chalet,1.4444834,handrail,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.443493545,0.34462597966194153
layer4,21,0.498468325,3.4950418,fire station,3.2673702,store,3.1497104,library,1.7395242,tenement,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.367356569,0.47395771741867065
layer4,22,0.564560001,6.35629,paddle,5.065776,wilderness,4.066157,river,3.0138242,geology,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.402120471,0.5521302223205566
layer4,23,0.458241468,3.919165,transit,3.683301,kitchenette,2.3554752,telephone booth,2.1511834,clean room,2.1172497,work surface,2.1053047,office cubicles,0.0,0,0,0,0,0,0,0,0.425234079,0.43601709604263306
layer4,24,0.628509329,5.023092,living,4.358853,trim,4.1247416,bedchamber,3.1820393,door,2.2959328,shrine,0.0,0,0.0,0,0,0,0,0,0,0,0.301702499,0.5186188817024231
layer4,25,0.569323676,4.284767,shower stall,3.2680855,corridor,3.1051009,utility room,3.0151749,pane of glass,2.90788,doors,0.0,0,0.0,0,0,0,0,0,0,0,0.386357278,0.5068827271461487
layer4,26,0.330222879,2.8271458,pillar,2.1851976,aqueduct(scene),1.8560398,"cloister, indoor",0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.33567974,0.3569333851337433
layer4,27,0.3540532,4.308217,wave,3.533675,motor,2.770786,sled,1.6080925,ski,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.412385404,0.3016241490840912
layer4,28,0.362161458,3.218325,kasbah,3.175455,making,1.772135,hotel room,1.7549206,downstairs,1.4713247,clean room,0.0,0,0.0,0,0,0,0,0,0,0,0.380689442,0.3235337436199188
layer4,29,0.582739293,5.04667,house,3.319472,colonial,2.8056912,shopfront,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.407691151,0.5975473523139954
layer4,30,0.433983361,5.987851,balcony,3.643181,eating,3.5398738,view,2.8609574,window seat,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.383767545,0.3882666826248169
layer4,31,0.435055378,4.375042,making,4.2115335,instrument,3.844861,technician,3.193404,cooking,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.417628258,0.47350433468818665
layer4,32,0.378920367,3.715545,kitsch,3.2316186,tradition,3.0718126,vegetarian,2.7754996,fire station,2.4424415,bull-fighter,0.0,0,0.0,0,0,0,0,0,0,0,0.40484488,0.34709081053733826
layer4,33,0.552351121,3.0292246,badlands(scene),2.8703728,desert,2.2426398,dam,1.8939972,scenery,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.39169839,0.5056803226470947
layer4,34,0.519521863,4.472262,household,4.375747,snack,3.4180012,accommodation,3.346395,living,2.6353965,childs room,0.0,0,0.0,0,0,0,0,0,0,0,0.355719298,0.46201539039611816
layer4,35,0.456738103,5.716096,sandbar,3.5008721,dirt,3.2184029,lake,2.6481216,habitat,2.4732652,yard,0.0,0,0.0,0,0,0,0,0,0,0,0.539562941,0.43478959798812866
layer4,36,0.506425423,5.8769903,boat,4.4574323,equipment,2.8274887,aircraft,2.6182876,overhead,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.378599852,0.49970802664756775
layer4,37,0.490604468,9.085403,sick,7.4104304,headrest,7.2405705,adjustment,3.3279314,clean room,2.890413,train interior,2.1241982,closet,0.0,0,0,0,0,0,0,0,0.318466038,0.4992629885673523
layer4,38,0.440125517,3.9908917,vol,3.1571715,sport,2.5695438,bull-fighter,2.545372,outfielder,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.467813045,0.44938555359840393
layer4,39,0.389746629,3.8879027,kitsch,3.36575,swimming pool,2.5921183,tables,2.4097834,parade,1.8663467,"balcony, exterior",0.0,0,0.0,0,0,0,0,0,0,0,0.458696306,0.34037530422210693
layer4,40,0.473993401,5.2118845,bar,4.22607,locker,3.745197,show,3.5928357,cockpit,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.448756933,0.43031445145606995
layer4,41,0.492802538,6.1709747,meat,2.9311442,performance,2.7069397,canyon,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.372373581,0.45723000168800354
layer4,42,0.516618744,9.63028,bed,2.2877035,ice,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.370858938,0.4977753162384033
layer4,43,0.502571236,4.6906996,day care center,4.2799034,amusement,4.16575,raft,2.7704687,ball pit,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.456560016,0.45448699593544006
layer4,44,0.444866044,6.0375633,armrest,4.113361,drain,3.9789617,chasm,2.460316,laundry,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.41155231,0.3700145483016968
layer4,45,0.568725985,7.15987,shingle,3.3037055,cottage,1.5871465,granary,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.329434484,0.5617427825927734
layer4,46,0.380169296,5.5886154,console,3.9107943,table game,3.7685173,washing machines,2.5934112,distance,2.0714996,airfield,0.0,0,0.0,0,0,0,0,0,0,0,0.353630066,0.37216484546661377
layer4,47,0.47405653,4.837826,"athletic field, outdoor",3.2686794,parade,2.8147097,building facade,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.508919358,0.4080796241760254
layer4,48,0.376211517,4.2546506,sink,3.4150908,drain,2.5928347,utility room,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.46346572,0.3389749825000763
layer4,49,0.502350535,4.4200597,audience,4.4092402,dinner,2.9399376,tables,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.395374238,0.5013711452484131
layer4,50,0.391364298,5.4983864,gravestone,2.5005736,repair,1.6576813,squatter,1.0181456,house,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.412132829,0.4510868191719055
layer4,51,0.469399159,4.3253736,technologist,4.0708504,making,3.7213979,reception,2.7089858,drinking,1.3319918,ticket window,0.0,0,0.0,0,0,0,0,0,0,0,0.398953497,0.42841291427612305
layer4,52,0.603638049,7.6721773,trail,6.816239,vibrissae,6.521188,climate,4.887725,angiosperm,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.425143778,0.5765902996063232
layer4,53,0.375269134,3.0753927,porch,3.0360053,dock,1.8758585,hovel,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.469890058,0.3453373312950134
layer4,54,0.538340572,5.2219663,celebration,3.6384573,"atrium, public",3.4915566,"check, in, desk",2.83457,metro,2.2338486,mall,0.0,0,0.0,0,0,0,0,0,0,0,0.37099722,0.45458194613456726
layer4,55,0.484331232,4.7080913,archaelogical excavation,3.5314403,kasbah,3.2123332,donjon,2.520091,temple,1.8637495,desertand,0.0,0,0.0,0,0,0,0,0,0,0,0.42521742,0.36837396025657654
layer4,56,0.560865302,7.516361,suite,4.627865,dining,3.1480358,drinking,2.8236072,"inn, indoor",0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.402815729,0.514727771282196
layer4,57,0.525532893,4.2052813,soil,3.9455934,digging,3.5173478,archeology,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.478622794,0.44074705243110657
layer4,58,0.429212542,3.425938,gas pump,3.342204,phone booth,2.7497885,closet,2.2969959,shower stall,2.0430648,rack,0.0,0,0.0,0,0,0,0,0,0,0,0.43460843,0.43083885312080383
layer4,59,0.469192196,6.5153275,car interior,4.0418544,grill,3.7764306,aircraft,2.987617,helicopter,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.426977634,0.46614381670951843
layer4,60,0.443372045,4.3519907,dressing room,3.532591,shower stall,3.207642,door,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.544614553,0.413962185382843
layer4,61,0.495748351,3.7735956,rock arch,3.454379,attraction,2.9113941,jet,2.6660786,helicopter,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.396725416,0.4607670307159424
layer4,62,0.571270155,6.7840443,forest,5.9463882,marsh,5.7787595,forage,2.678895,countryside,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.486528993,0.5711562037467957
layer4,63,0.488703184,9.607283,opponent,8.980613,underpants,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.395815551,0.3307313323020935
layer4,64,0.488249647,6.3762403,sub,4.9735937,arcade machine,3.3997912,bus interior,2.7644615,drinking,2.2547946,equipment,2.18201,gas pump,0.0,0,0,0,0,0,0,0,0.376960069,0.45903679728507996
layer4,65,0.437525508,3.3777463,arena,2.5942705,mall,2.5851908,parterre,2.4915278,fight,2.024969,gelding,0.0,0,0.0,0,0,0,0,0,0,0,0.416775316,0.3618300259113312
layer4,66,0.456780667,5.7196918,feeding,4.973919,classmate,3.9754424,bus interior,3.306127,bed,2.8951404,"dinette, home",0.0,0,0.0,0,0,0,0,0,0,0,0.427430779,0.4581802785396576
layer4,67,0.49295083,3.7588496,picnic area,2.599172,yard,2.5601516,park,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.397951603,0.4302430748939514
layer4,68,0.59294923,7.746085,class,5.328803,family,4.0709076,coordination,3.3168774,eating,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.321567416,0.5877764821052551
layer4,69,0.484727081,4.896124,appliance,3.9688213,door,3.867037,arcade machine,3.460813,telephone booth,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.440388262,0.4953164756298065
layer4,70,0.444915464,8.001979,quilt,6.615008,rug,5.108288,daughter,2.9128683,raiment,2.8744721,ball pit,0.0,0,0.0,0,0,0,0,0,0,0,0.41265133,0.3717942535877228
layer4,71,0.497558344,3.430127,restaurant,2.3687541,courtyard,2.2282865,"bank, indoor",2.219852,swimming pool,1.6631696,mall,1.6437831,"inn, indoor",0.0,0,0,0,0,0,0,0,0.317190498,0.42985478043556213
layer4,72,0.328653618,7.6164417,mousse,7.4502316,carp,4.867728,bird,3.1455936,footwear,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.454874605,0.27295374870300293
layer4,73,0.481750453,4.603953,pup,3.2215276,gelding,2.9459138,wave,2.8211145,volcano,2.6410472,rescue,2.0425324,train,1.7658374,ranch,0,0,0,0,0,0,0.339981645,0.4146461486816406
layer4,74,0.605655933,6.3472915,temple,5.8359327,formal garden,4.256423,abbey,2.3721328,moat,2.1104493,house,0.0,0,0.0,0,0,0,0,0,0,0,0.315477908,0.6177831888198853
layer4,75,0.378385717,4.655112,cage,1.6329095,embankment,1.4765102,windowpane,1.3665428,digging,1.2555147,thaw,0.0,0,0.0,0,0,0,0,0,0,0,0.42899549,0.3768916130065918
layer4,76,0.395110024,8.56901,headrest,7.784184,suit,5.2697525,console,3.057032,auto,3.043729,dryer,0.0,0,0.0,0,0,0,0,0,0,0,0.46273163,0.36775946617126465
layer4,77,0.476500916,3.9330528,derrick,3.755785,burning,3.5341384,water,2.8398702,colorlessness,1.8605126,picturesque,0.0,0,0.0,0,0,0,0,0,0,0,0.333788931,0.3741888701915741
layer4,78,0.56337615,8.759016,hedge,4.4146953,garden,3.8837929,island,2.8476956,vineyard,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.390327394,0.5598556399345398
layer4,79,0.479095791,7.1140184,wholesale,5.5628333,toy,4.4392376,engine,3.6427507,reparation,3.2483637,produce,0.0,0,0.0,0,0,0,0,0,0,0,0.403130591,0.3823086619377136
layer4,80,0.507148817,4.192157,quay,3.159438,smog,3.0570908,transportation,2.9665325,heliport,2.9000587,pier,2.4255633,ballpark,0.0,0,0,0,0,0,0,0,0.453319043,0.45240724086761475
layer4,81,0.512556247,4.1119576,pagoda,3.6380875,throne room,3.338791,cabana,1.7237965,carousel,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.345986933,0.5023723244667053
layer4,82,0.43322864,5.407561,show,4.500583,opponent,3.9644766,output,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.422564179,0.37031546235084534
layer4,83,0.458170977,3.375074,cook,3.090336,classroom,2.2039964,labor,2.0394568,counter,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.350058049,0.42540818452835083
layer4,84,0.409187337,5.509303,headrest,4.3246446,ladder,3.1231172,skyscraper,2.361891,reparation,1.8815196,rope bridge,0.0,0,0.0,0,0,0,0,0,0,0,0.400246918,0.38907864689826965
layer4,85,0.505719577,4.237834,jail,3.9932218,shelves,2.5902581,"balcony, exterior",1.8707163,house,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.354421884,0.5128433704376221
layer4,86,0.380678385,3.060997,celebration,2.7654538,brother-in-law,1.6409646,snowfield,1.5940152,building,1.1856309,house,0.0,0,0.0,0,0,0,0,0,0,0,0.354284108,0.34119129180908203
layer4,87,0.493659201,2.9832222,path,2.5475154,corridor,2.2098162,road,1.6950642,"market, indoor",0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.309228837,0.48066630959510803
layer4,88,0.4213281,4.8038945,fountain,2.3698695,hot spring,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.369632751,0.49837836623191833
layer4,89,0.493183655,4.104866,mountain,3.35235,raft,2.6573105,valley,1.938771,"apartment building, outdoor",0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.466099441,0.45943450927734375
layer4,90,0.37111708,3.423502,industry,3.2167861,transit,2.7157311,carousel,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.428196788,0.3374488353729248
layer4,91,0.403869867,6.242982,forage,3.4340453,lawn,2.9039474,gelding,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.456564963,0.38318052887916565
layer4,92,0.483897393,4.086701,afternoon,3.9025986,county,2.8716125,abbey,2.2179246,picturesque,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.421174884,0.44409704208374023
layer4,93,0.494301889,4.3837514,"cabin, outdoor",4.371095,park,3.3181314,forest road,2.19107,garden,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.436061561,0.47785308957099915
layer4,94,0.390799162,4.5629315,plant,1.7670845,clean room,1.6141907,fire escape,1.6120051,footbridge,1.3428736,"moat, water",0.0,0,0.0,0,0,0,0,0,0,0,0.397294819,0.3260156512260437
layer4,95,0.443927865,5.9082417,kid,4.609782,cooking,3.514385,technician,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.35612604,0.4578596353530884
layer4,96,0.49364976,5.284318,basketball,5.1174035,volleyball,3.1719398,fight,2.4951954,athletics,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.513980985,0.5472460389137268
layer4,97,0.5474181,6.1423044,carousel,2.01152,drinking,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.342339218,0.5242681503295898
layer4,98,0.45354789,6.0599174,mechanism,5.7792964,saint,3.9854307,double door,2.9570303,tower,2.351028,cockpit,0.0,0,0.0,0,0,0,0,0,0,0,0.349741936,0.4568772315979004
layer4,99,0.38381996,4.0917454,piety,3.5847304,arch,3.2126079,cook,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.375439167,0.4054381549358368
layer4,100,0.401103838,5.065262,haircut,3.7306974,shower,2.9643154,technologist,2.8405094,party,2.7519605,music,0.0,0,0.0,0,0,0,0,0,0,0,0.411735862,0.4052131772041321
layer4,101,0.510327349,5.607996,tile,3.4743428,cloakroom,2.9268363,childs room,2.6601229,"doorway, indoor",0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.434483498,0.4575272500514984
